index,SMILES,Reorg_g,Reorg_ex
train_14918,Cc1cnnc(N2CCN(C(C)(C)CN)CC2)c1,0.31604,0.339322
train_14919,C[C@@H](CCCN)NC(=O)c1cc(F)cc(F)c1,0.6473,0.642029
train_14920,C[C@@H](C(=O)NCc1ccc(C(F)(F)F)cc1-c1ccc(C(C)(C)C)cc1)c1ccc(N)c(F)c1,0.660874,0.92855
train_14921,C[C@@H](c1noc(CC[C@H]2CCNC2)n1)S(C)(=O)=O,1.271223,1.294847
train_14922,C=CCOC(=O)CCCOCc1ccccc1,0.139358,0.136964
train_14923,CCOC(=O)/N=c1/ccc2cn(O)ccc-2c1,0.931223,0.660912
train_14924,CC(C)c1cccc(C(C)C)c1NCC(=O)N1CCOCC1,0.580461,0.444888
train_14925,C/C(=N\NC(=O)c1ccccc1Cl)c1ccc(S(=O)(=O)NCc2ccco2)cc1,1.41766,1.122494
train_14926,CC[C@@H](C)c1nc(C)c(Cc2ccc(C)cc2)c(N2CCN(S(=O)(=O)CC)CC2)n1,0.832457,0.968845
train_14927,CCCCN(CCC(=O)N1CCN(c2ccccn2)CC1)C(C)=O,1.023263,0.743867
train_14928,CC[C@@H](C(=O)c1ccccc1)N1CCOC[C@@H]1CO,0.799473,0.798883
train_14929,O=C(N[C@H]1CCCS(=O)(=O)C1)c1cncc(Cl)n1,0.44749,0.289833
train_14930,O=C(c1cc(Cl)c[nH]1)N1CCC(c2nc3cc(Cl)ccc3o2)CC1,0.954928,0.561251
train_14931,COc1cccc(-c2nnc(SCC(=O)c3ccc(N4CCCC4=O)cc3)n2C)c1,0.724584,0.621823
train_14932,CCCC[C@@H]1[C@@H](c2ccccc2)[C@@H](O)[C@H]2C[C@@H](C#N)[C@@H]1N2C,1.332069,1.055012
train_14933,CN(C(=O)CSc1cccc(C(=O)O)c1)C1=CCCC1,0.878427,0.720871
train_14934,O=c1[nH]c(=O)n(CCc2ccsc2)cc1Cl,1.200547,0.999383
train_14935,CCCCCC[C@@H](CCCC)COc1nc(Cl)nc(Cl)n1,0.713934,0.580397
train_14936,CCc1ccc(NC(=O)C(=O)Nn2cnnc2)cc1,0.314342,0.171935
train_14937,C=C/C=C(\C=C)c1cc(-c2cc(/C(C)=C/C)cc(-c3ccccc3)c2)cc(-c2c(C)cccc2C)c1,0.426443,0.424875
train_14938,CC/C=c1/c(-c2cccs2)ccc(-c2cccs2)/c1=C(\C)CC,0.337303,0.345899
train_14939,c1ccc2/c(c1)=c1/cccc/c1=c1\cccc(-c3ccc4oc5ncccc5c4c3)\c1=c1/cccc/c1=2,0.319235,0.297414
train_14940,NS(=O)(=O)OC[C@H]1O[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,0.554988,0.680107
train_14941,CCc1nc2cc(C)ccn2c1C(=O)Nc1cc(F)ccc1F,1.16645,0.558428
train_14942,CCN(CC)Cc1cc(C(=O)c2cccs2)cc(C(C)C)c1O,0.637163,0.913456
train_14943,Cc1cc(C(=O)N2CCC[C@H]2C(=O)O)c(C)n1-c1ccccn1,0.609894,0.626145
train_14944,CNC(=O)c1ccccc1NC(=O)[C@@H](C)Oc1cccc(Cl)c1Cl,0.493279,0.148954
train_14945,Cc1ccc(N(CCCC(=O)NCCOc2cccc3ccccc23)S(C)(=O)=O)cc1C,0.271161,0.274406
train_14946,O=C(Nc1ccccc1)Nc1sccc1OCc1ccccc1,1.350703,0.993599
train_14947,O=C(O)c1cnc2ncccc2n1,0.423837,0.337316
train_14948,CCc1ccc(OCC(=O)N/N=C/c2ccc(F)cc2Cl)cc1,0.671648,0.605679
train_14949,Cc1noc(C)c1S(=O)(=O)NC[C@@H](c1ccc(F)cc1)N1CCCC1,0.713677,1.118294
train_14950,CN(C)CCCN1C(=O)C(=O)/C(=C(\O)c2ccc(Cl)cc2)[C@@H]1c1ccncc1,1.001906,1.190574
train_14951,CN(CCOc1ccc(Cl)cc1)C(=O)N[C@H]1CC[C@H](C(=O)O)CC1,0.161287,0.160255
train_14952,CCCN[C@@](C)(C#N)C[C@@H](C)n1ccnc1-c1cccs1,0.272553,0.377679
train_14953,COc1ccccc1CN(CC(=O)N1CCC(Cc2ccccc2)CC1)C(C)=O,0.682167,0.50006
train_14954,C[C@@H](Nc1cc(F)ccc1Cl)c1ccc(Cl)cc1,0.639338,0.452302
train_14955,O=C1N[C@H](c2cncc(C#CC34CCC(CC3)CC4)c2)[C@H](c2cc(F)ccc2F)O1,0.594344,0.554555
train_14956,O=C(N[C@@H]1CCCC[C@@H]1C(=O)N1CC[C@@H]2[C@H](c3ccccc3)Nc3ccccc3[C@@H]21)c1ccc2nc[nH]c2c1,0.716134,0.919298
train_14957,CC(C)=CCC1=CCC(=O)[C@H]1O,0.791839,0.614864
train_14958,COCCc1ccccc1Nc1c(N)cccc1C(N)=O,0.98492,0.782313
train_14959,Fc1cc(C(F)(F)F)ncc1Br,0.644084,0.651378
train_14960,Cc1ccc(/C=C/C(=O)Nc2ccc(F)c(-c3nnc4n3CCCCC4)c2)o1,1.494973,1.147798
train_14961,CCOC(=O)c1cnc(N2CCc3nccc(N)c3C2)nc1C,0.659742,0.545697
train_14962,C[C@H]1C[C@H](C(=O)O)CN(C(=O)NCc2c(F)cccc2Cl)C1,1.311849,0.906937
train_14963,C[C@H]1C[C@H](NC(=O)N2CCC(N3CCCCC3)CC2)C1,0.400595,0.53034
train_14964,NN[C@@H](C[C@@H]1CCOc2ccccc21)c1csnn1,0.611461,0.752258
train_14965,O=c1ccn([C@@H]2O[C@H](CO[P@@](=O)(O)O[P@@](=O)(O)O[C@@H]3O[C@@H](CO)[C@H](O)[C@H]3O)[C@@H](O)[C@H]2O)c(=O)[nH]1,0.998479,0.073813
train_14966,CS(=O)(=O)[C@H]1CSCCN1c1ccc(N)cn1,0.339671,0.294935
train_14967,CCO[C@@H](c1ccccc1)c1nc(CC(=O)OC)cs1,1.008316,0.723548
train_14968,C[C@@H](C[C@@H](C)C#N)c1cc(C(C)(C)C[C@@H](C)Cl)c2ccccc2n1,0.581444,0.582709
train_14969,CCOC(=O)CCC(=O)N[C@@H](CC)CC1CC1,1.387204,0.946744
train_14970,CCCOc1cc2c(cc1/C(C)=C(F)/C=C/C(C)=C(\F)C(=O)OCC)C(C)(C)CCC2(C)C,0.330524,0.234111
train_14971,CCc1cccc(CC)c1NC(=O)c1nn(C)c2c1CCc1cnc(Nc3ccc(C(=O)N4CCCN(C)CC4)cc3OC(F)(F)F)nc1-2,0.730818,0.938534
train_14972,CC(C)(C)c1ccc(OCC(=O)NCc2ccc(S(N)(=O)=O)s2)cc1,0.941274,1.425424
train_14973,CCCCCCCCCC(=O)C1(CN)CCOCC1,0.702623,0.435298
train_14974,Nc1cc(F)cc(C(=O)N2CCC[C@H](O)C2)c1F,0.449634,0.547242
train_14975,O=C(O)Cc1cnc(C2CCCCC2)nc1,0.696893,0.493567
train_14976,CC[C@H](N)c1ccccc1N1CCC[C@](C)(OC)C1,0.368697,0.294949
train_14977,CCC(CC)(CS)CN(C)[C@@H](C)c1ccccc1Cl,0.739717,0.966079
train_14978,Cc1ccc(OC[C@@H](C)NC(=O)c2ccc(CN3CCC[C@H](C)C3)cc2)cc1,0.689064,0.926055
train_14979,OC[C@@H]1CN(Cc2ccco2)C[C@H](n2cnc3c(N4CCOCC4)ncnc32)O1,1.247487,1.085491
train_14980,CCOc1cc(/C=C2/SC(=S)N(c3ccc(O)cc3)C2=O)ccc1O[C@@H](C)C(=O)O,0.485848,0.413804
train_14981,CCOc1cccc(C(=O)Nc2nn3c(-c4ccc(OC)c(OC)c4)nnc3s2)c1,0.660586,0.670263
train_14982,C(=C/C1(c2cccnc2)OCCO1)\c1cscn1,0.622542,0.551803
train_14983,CCCN[C@@H](c1ccc(C(F)(F)F)cc1)C(OC)OC,0.934706,1.031644
train_14984,CCn1nc(C)c(Cl)c1COc1cc(F)cc(C=O)c1,0.401657,0.343287
train_14985,O=C(CNCc1ccncc1)NC1CCCCC1,0.653243,0.514825
train_14986,CC(C)(C)c1ccc(Nc2ccc(-c3ccc(-c4ccccc4)cc3)cc2)cc1,0.542085,0.580127
train_14987,CO[C@@H]1CN(C(=O)[C@@]2(C3CC3)CC[C@@H](N3CCC(c4ccc(F)c(C(=O)O)c4)CC3)CO2)Cc2cc(C(F)(F)F)ccc21,0.650791,0.724186
train_14988,Cc1nnc(-c2ccc(CI)cc2)nn1,0.580114,0.177159
train_14989,O=C(NCCCCO)c1cc(O)ccc1Cl,0.680694,0.613062
train_14990,Oc1c(Cl)cc(Cl)cc1[C@H]1Oc2c(Cl)cc(Cl)cc2[C@@H]2CC(c3ccc4ccccc4c3)=NN21,0.781936,0.53398
train_14991,COc1nc2c(C)c(Cl)c(Cl)c(-n3nnc4cc(CN(C)C)ccc43)c2nc1OC,0.91577,1.030352
train_14992,CCCCCCCCc1ccc(C(=O)CC(NC(C)=O)(C(=O)O)C(=O)O)cc1,0.234623,0.975439
train_14993,Nc1nc2oc3ccc(C4CCC5(CCC5)CC4)cc3c(=O)c2cc1C(=O)O,0.353981,0.311101
train_14994,C[C@H](N)[C@@H](O)c1cc(Cl)cc(Cl)c1,0.127471,0.12077
train_14995,CCC[C@H](NC(=O)[C@@H](COC(F)F)NC(=O)[C@@H](N)CC)C(=O)OCc1ccccc1,0.154015,0.141826
train_14996,CCCCCCCCCCCCSC(=S)S[C@@](C)(CC(C)(C)C#N)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.033795,0.034477
train_14997,Cc1nnc2n1C[C@H](CNC(=O)N1C[C@H](C)[C@H](N(C)C)C1)CC2,1.265059,1.141895
train_14998,Fc1ccc(C(F)(F)F)cc1CNc1cccc(Oc2ccccc2)c1,0.756857,0.873329
train_14999,Nc1cc(-c2ccc(F)cc2F)nn1[C@H]1CCS(=O)(=O)C1,0.37004,0.535641
train_15000,N#Cc1ccccc1N1CCCN(C(=O)NC[C@H]2CCc3ccccc32)CC1,0.619893,0.783186
train_15001,CCc1ccccc1NC(=S)NCCNc1nc2cc3c(cc2cc1C#N)OCO3,0.606296,0.670244
train_15002,CNC(=O)c1ccc(NC(=O)N2C[C@@H](C(=O)O)C[C@@H](C)C2)cc1Cl,0.65153,0.660558
train_15003,Cc1cccc(NC(=O)N[C@@H](C)c2cccc(Cl)c2)c1C,1.178992,0.990415
train_15004,CN(C1CCC(C)(C)CC1)[C@H]1C[C@H](C(C)(C)C)CC[C@@H]1N,0.453095,0.693187
train_15005,C[C@@H]1C=NC=N[C@@H]1C,0.847933,0.664566
train_15006,COCCOCC(=O)Nc1ccc(C#CCCO)c(C)c1,0.245085,0.243817
train_15007,CCCCN1[C@H]2CCC[C@@H]1C[C@@H](NC(=O)/C=C/c1ccccc1)C2,0.667677,0.761425
train_15008,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)[C@H]1O[C@H](n2c(=O)sc3cnc(N)nc32)CS1,0.242284,0.231504
train_15009,CN(CC(=O)Nc1ccc(N2CCOCC2)cc1)c1ccnc2cc(Cl)ccc12,0.642234,0.85975
train_15010,CCOCCOC(=O)/C(C#N)=C\c1ccc(OCC(F)F)c(OC)c1,0.277937,0.230892
train_15011,CCOC(=O)[C@H]1CCN(C(=O)OC(C)(C)C)[C@H]1c1cc(N)ccc1S(=O)(=O)C1CC1,0.867169,0.260472
train_15012,O=C(/C=C/c1cccc(-c2nc3ccccc3n2CCN2CCOCC2)c1)NO,0.499421,0.633714
train_15013,OCCCCCNC1(c2ccccc2)CCCC1,0.684852,0.957633
train_15014,CC1=C(c2ccco2)CN(Cc2ccc(C(=O)O)cc2)CC1,0.887922,0.849426
train_15015,CCN(/N=C/c1ccccc1O)C(=S)NC,0.938515,0.780485
train_15016,COc1cc(/C=N/NC(=O)c2ccccn2)cc(OC)c1OC,0.542669,0.645642
train_15017,CN(CC[C@@](C#N)(CCC#N)c1ccccc1)Cc1ccccc1,0.888994,0.512737
train_15018,CCO[C@H]1C[C@H](CC(=O)N[C@H]2CCCNCC2)C1,1.283106,0.922704
train_15019,CC(C)N1CCC[C@H](N2CCN(C(=O)c3cc4ccccc4[nH]3)CC2)C1=O,1.317733,1.140318
train_15020,CCn1ncnc1[C@@H](C)NC(=O)C(=O)Nc1ccc(Cl)c(F)c1,0.282487,0.225894
train_15021,C[C@@H](CNC(=O)N(CCO)CC(F)F)CC(=O)O,1.483235,1.064491
train_15022,O=C(N[C@@H]1CCCc2ccccc21)C1CCN(Cc2cc3ccccc3n2Cc2ccccc2)CC1,0.698741,0.598926
train_15023,CCCCCCCCCCOc1ccc(-c2ccc(C(=O)Oc3ccc(/C=C/C(=O)O[C@H](CCCCCC)C(F)(F)F)cc3)cc2)cc1,0.557309,0.38111
train_15024,O=C(COc1ccc(Cl)cc1)NC1CCN(C(=O)Oc2ccccc2)CC1,0.17992,0.160529
train_15025,C#CCN(Cc1ccc(F)cc1)C(=O)N[C@H]1CC[C@H](C(=O)O)CC1,0.845184,0.661559
train_15026,C/C=C/CCc1ccc(-c2ccc(-c3ccc(CC/C=C/C)cc3)c(F)c2F)cc1,0.317428,0.429584
train_15027,Cc1cccc(N2CCN(C(=O)CCCCNC(N)=O)CC2)c1C,1.101746,0.596063
train_15028,C=CC[C@@H](NCCCCC)c1sccc1C,0.997435,1.075499
train_15029,C/C(=N\NC(=O)C1CCCCC1)c1cccc(NC(=O)C2CCCC2)c1,0.285697,0.270446
train_15030,COc1ncnn2c(C)nc(-c3cnn(C)c3-c3ccc(C#N)cc3)c12,0.381099,0.415379
train_15031,C=C1C=C(CC)c2c(nc(OCc3cnco3)[nH]c2=O)O1,0.501657,0.511726
train_15032,C[C@@H](C(=O)N1CCC(C(N)=O)CC1)N1CCC[C@H](c2nnc3ccccn23)C1,0.680958,0.519061
train_15033,CCCNC(=O)C1CCN(C(=O)COc2ccc(C#N)cc2)CC1,0.808793,0.723422
train_15034,CC(C)(C)c1cc(Cl)c2cccc(I)c2n1,0.991459,0.53923
train_15035,N#Cc1ccccc1S(=O)(=O)N1CCN(C(=O)CN2CCC23CCC3)CC1,0.690711,0.704425
train_15036,CCCc1[nH]c2ccc(F)cc2c1CC,0.345187,0.300041
train_15037,Cc1ccc(CN2CC(C)(C)C(=O)/C(=C\c3cccc(N4CCOCC4)n3)[C@@H]2c2ccc(F)cc2)cc1,1.125824,0.840252
train_15038,O=C(NCc1ccc(CN2CCCC2)cc1)c1ccccc1SCc1ccccc1,0.851356,1.197799
train_15039,Cc1c(Cl)cccc1NC(=S)NCc1ccc(F)cc1Cl,0.749026,0.594102
train_15040,CCN(CC)CCNC(=O)Nc1cccc2c1CCCC2,0.308467,0.200475
train_15041,CCN(Cc1ccccc1B(O)O)c1cc2oc(=O)cc(C)c2cc1C,0.443866,0.704555
train_15042,NCCCc1ccc(CCCN)c2c1OCO2,0.350908,0.17722
train_15043,CCCn1c(O)c(/C=N/c2ccc(Cn3cncn3)cc2)sc1=S,0.401266,0.595308
train_15044,COC(=O)c1ccc(-n2cccn2)c(Cl)c1,0.648808,0.500323
train_15045,COc1cc(OC)cc([C@@](C)(O)CC=O)c1,0.676795,0.356106
train_15046,CCCC(CCC)N1CCn2c(=O)n(-c3ccc(OC)nc3)c3nc(C)cc1c32,0.63361,0.692226
train_15047,COc1ccc(-c2cc(-c3cccc(C)c3)nc(N)n2)cc1OC,0.441031,0.348838
train_15048,C[C@@H](c1nc(-c2cccs2)no1)N(C)C[C@H]1CCS(=O)(=O)C1,0.535717,0.756456
train_15049,C/C=C1\C[C@@H](C(=O)O)N(C(=O)Oc2ccccc2)C1,0.166402,0.188171
train_15050,Cc1ccc(Oc2ccccc2)c(NC(=O)N2C[C@H](C)[C@H](N3CCOCC3)C2)c1,0.682188,0.905457
train_15051,CCNC(=O)C1CN(C(=O)Nc2cccc(COC3CCCCC3)c2)C1,0.169855,0.157651
train_15052,C[C@](O)(c1ccc(N2CCN(S(=O)(=O)c3ccccc3S)C[C@@H]2CN2C[C@H]3C[C@@H]2CO3)cc1)C(F)(F)F,1.013864,1.112325
train_15053,COc1cccc(CCNC(=S)NCc2ccccc2)c1,0.572513,0.572942
train_15054,Cc1ccc(S(=O)(=O)N2CCC[C@H]2C(=O)N[C@@H]2C[C@@H]3CC[C@H]2C3)cc1,1.117148,0.329558
train_15055,CCc1nc(C(=O)N2CCCS(=O)(=O)CC2)nn1-c1ccccc1,0.632036,0.610236
train_15056,CC1(C)CCN(C[C@@H](O)COc2cccc(C(N)=S)c2)C1,0.33462,0.385406
train_15057,C=CCNS(=O)(=O)c1ccc(C(=O)OCC(=O)N2CCCC[C@@H]2C(N)=O)cc1,1.057113,1.169699
train_15058,CCN(CC(C)(C)O)C(=O)Cc1cccnc1,0.689682,0.514279
train_15059,COc1cccc(C(=O)N2CCSc3ccc(N)cc32)c1,1.005423,1.389325
train_15060,CC(C)CC(=O)[C@@H](C)[C@@H](C)N,0.681269,0.449872
train_15061,CC(C)(CCl)C(=O)c1ccc(OCCN2CCCC2)cc1,0.411668,0.352715
train_15062,CC(C)(C)NC(=O)Cn1ccc2ccc(Br)cc21,0.655652,0.372478
train_15063,CCOCCCOc1cc(CNC(C)(C)C)ccc1OC,1.021971,0.771181
train_15064,COC(=O)[C@H](C)N[C@@H](C)c1sc(C(C)(C)C)nc1C,0.953959,0.951985
train_15065,CCCCCCCCCCN[C@H]1CCCN(CC)CC1,0.284043,0.649464
train_15066,CCN(CC)[C@H]1CC[C@@H]2[C@H](C1)OC1=C(CC[C@@H](N(CC)CC)C1)[C@@]21OC(=O)[C@@H]2C=CC=C[C@@H]21,0.676912,0.778037
train_15067,CCN[C@@H]1CC(C)(C)Cc2nc([C@@]3(C)CCCO3)sc21,1.006363,0.965931
train_15068,CCc1ccc2ncc3c(c2c1)n(-c1ccc(C(C)(C)C#N)cc1)c(=O)n3C,0.182358,0.191764
train_15069,O=C(Cn1cnc(-c2ccccc2)c1-c1ccccc1)NCCOC(=O)[C@]12C[C@@H]3CCC[C@H](C1)[C@@H]3C2,0.515774,0.539315
train_15070,C[C@@H](Cc1ccccc1)C(=O)OC(C)(C)C#N,0.13835,0.134928
train_15071,Cn1cnnc1[C@H]1CCCN(C(=O)c2csc3c2CCCC3)C1,0.6242,0.607359
train_15072,CC(C)(C)OC(=O)N[C@@H](CCC1CCCCC1)C(=O)O,1.335917,1.318608
train_15073,CCCCOC(=O)NC1CCN(C(=O)CC#N)CC1,1.270988,1.07143
train_15074,C[C@H]1C[C@@H]1c1nn(C)c(N)c1-c1ccc(OC(F)F)cc1,0.912427,0.643276
train_15075,c1ccc(-c2nc(-c3cccc(-c4ccc5ccccc5c4)c3)nc(-c3ccc4c(ccc5ccccc54)c3)n2)cc1,0.145849,0.140901
train_15076,O=C(O)COc1ccc(NC(=O)C2CCCCC2)cc1,0.172587,0.172407
train_15077,CC(C)c1ccccc1-c1ccc(CN(C)C(=O)[C@H](O)[C@@H](O)C(=O)N2CCN(c3ccccc3F)CC2)cc1,1.114494,0.821904
train_15078,c1cc2ccc(CNCCOC3CCCCC3)cc2[nH]1,0.240058,0.08649
train_15079,C[C@@H](NC(=O)[C@@H](C)S(C)(=O)=O)c1ccccc1,0.154863,0.140802
train_15080,CCCCC1CCN([C@@H](c2ccccc2)c2ccc(OC)cc2)CC1,0.528664,0.753677
train_15081,CON(C)C(=O)Cn1cnc2ccccc2c1=O,0.509435,0.263007
train_15082,CCOC(CCNC(=O)c1cn(C)c(=O)c2c1c1ccccc1n2C)OCC,0.231374,0.220735
train_15083,Cc1cc(Cl)cc2nc(C3(N)CCC3)oc12,0.290307,0.228926
train_15084,CCC1(CC)Oc2ccc(N)cc2N([C@@H](C)C(=O)OC)C1=O,1.493756,0.84482
train_15085,COC(=O)[C@@H](Cc1cccc(Br)c1)NC(=O)[C@H]1CC[C@H](CNC(=O)OC(C)(C)C)CC1,0.22333,0.168633
train_15086,CCOC(=O)[C@@H](N)C(=O)Nc1cccc(C(=O)OC)c1C,0.332241,0.307243
train_15087,Cc1[nH]ncc1C(=O)Nc1ccc(C/C(N)=N/O)cc1,0.885032,0.940342
train_15088,COCC(COC)n1ccc2cc(-c3cnc(N)nc3)nc(NC(C)(C)C)c2c1=O,0.201251,0.180832
train_15089,CCOc1cc(C2=CC[C@H](C(=O)O)CC2)ccc1O,0.291738,0.34289
train_15090,O=C(CCc1ccc2c(c1)OCCO2)Nc1cccc(NC(=O)c2ccccc2)c1,1.312915,1.236675
train_15091,CCOC[C@@H](C)O[C@@H]1CCc2ccccc2[C@@H]1O,0.142234,0.138562
train_15092,O=C(O)[C@@H](NCc1ccc2c(c1)OCCCCO2)c1ccccc1,1.007824,0.917169
train_15093,CC[C@H]1CC[C@H](C(=O)N2[C@H]3CC[C@H]2CC(=O)NC3)O1,0.996035,1.0911
train_15094,N#Cc1c(-c2ccccc2C(F)(F)F)cc(-c2ccc(F)cc2)[nH]c1=O,0.287793,0.355049
train_15095,O=C(/C=C/c1cccnc1)N[C@H]1CCC[C@@H]1C(=O)O,0.622402,0.649777
train_15096,CCCCCCCCCCCCOC(=O)c1cccc(C(=O)Nc2ccn([C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3O)c(=O)n2)c1,0.865727,0.593286
train_15097,Cc1ccccc1CCCN1CC[C@H](C)[C@H](C)C1,0.5271,0.601408
train_15098,COc1cc([C@@H]2CC(=O)N(c3ccc(C)c(Cl)c3)C3=C2C(=O)OC3)ccc1O,0.995917,0.730081
train_15099,CCC1=C(C(=O)Nc2ccc(CN3CCC3)nc2)c2cc(-c3cncc(N4CCCCC4)c3)ccc2NC1,0.538353,0.489038
train_15100,C=CC(=O)OCC(=O)O[C@@]12C[C@H]3C[C@@H](C1)C(=O)O[C@H](C3)C2,0.784983,0.723916
train_15101,COCCC1(NC(=O)Cc2cccc(OC)c2)CCN(C2CCOCC2)CC1,0.611294,0.678888
train_15102,CC1=C(C(=O)Nc2ccccc2F)[C@H](c2ccncc2)C2=C(CC(C)(C)CC2=O)N1,0.362083,0.416129
train_15103,CNNC(=O)Cc1ccc2ccccc2c1,0.998378,1.317527
train_15104,C=CCc1nnc(-c2ccccc2)o1,0.657019,0.720285
train_15105,Cc1cc(NC(=O)c2oc3c(c2C)/C(=N/NC(=O)c2cccc4ccccc24)CCC3)no1,1.419217,0.952838
train_15106,Cc1ccc(-c2cnnc(S[C@H]3CC(=O)N(c4ccc(C(=O)OCC(=O)c5ccc(Cl)cc5Cl)cc4)C3=O)n2)o1,0.514386,0.367645
train_15107,Cc1ccc(-c2nc3cc(Cl)cc(Cl)c3o2)cc1NC(=O)/C=C/c1ccc(-c2ccccc2)o1,1.376524,0.817337
train_15108,CN(CCC(=O)O)Cc1ccc(-c2ccc(F)cc2)s1,0.727004,1.065339
train_15109,COCCc1ccc(OCc2ccccc2C#N)cc1,0.996033,0.018307
train_15110,CCCCOc1ccc([C@@H]2C(C(=O)Nc3cccc(C)c3C)=C(C)Nc3nc(SCCCC)nn32)cc1,0.556421,0.520258
train_15111,CON(C)C(=O)NC(C)(C)Cc1ccc(OC(=O)NC(C)(C)C)cc1,0.171573,0.194098
train_15112,Cc1cc(Br)cc(Br)c1OCC(=O)NC(=S)Nc1ccc(S(=O)(=O)N2CCCCCC2)cc1,0.700233,0.450077
train_15113,C=C(CN1C(=O)C(=O)c2c(Cl)ccc(F)c21)C(=O)OCC,0.119251,0.110055
train_15114,Nc1cc(C(=O)Nc2ccccc2Br)c(F)cc1F,0.198808,0.240665
train_15115,CCC(CC)[C@@H](CNC(=O)NCc1nnc2n1CCCCC2)N1CCCC1,1.291645,1.177311
train_15116,CCCNCc1cc(F)cc(OCc2cncn2C)c1,0.79405,1.041153
train_15117,CCC[C@@H](OC)[C@@H](Cc1ccc(Cl)c(Cl)c1)NCC,0.790313,1.04176
train_15118,Nc1ccc2nc(OCCN3CCCC3)[nH]c2c1,0.264523,0.206853
train_15119,CC(C)(C)c1cc(N)nc(-c2ccc(O)cc2)n1,0.723088,0.644544
train_15120,COCc1cc(OC)ccc1/C1=C/C(=O)CCCC(=S)N1CC(=O)NCC(C)(C)N,1.211058,0.537733
train_15121,O=C(O)c1ccc(-c2cccc3ncccc23)s1,0.357101,0.427957
train_15122,CCCCCC[C@H]1CN(c2ccccc2O)C(=O)O1,0.487595,0.224553
train_15123,O=C1NCCN1N1CC=C[C@H](Cc2ccccc2)C1,1.387655,1.160189
train_15124,CC(=O)C1(c2cccc(-c3cn(CC4CCOCC4)c(C(C)(C)C)n3)c2)CC1,0.794042,0.48191
train_15125,COc1ccc(/C=C2/C(=O)Nc3ccc(OC4CCCC4)cc32)cc1O[C@H]1C[C@@H]2CC[C@H]1C2,0.641332,0.555982
train_15126,O=C(c1cc(-c2cccnc2)on1)N1CCN(c2cc(Nc3ccccn3)ncn2)CC1,0.465042,0.416214
train_15127,C=CC[C@@](N)(c1ccccc1)[C@@H](CCC)N(C)C,0.569938,1.176062
train_15128,COc1cc2ccccc2cc1C(=O)N/N=C/c1cc(C)n(-c2ccc(C(C)(C)C)cc2)c1C,0.436947,0.471021
train_15129,CC(C)[C@@H](NCc1cccc(O)c1)c1ccc(Cl)cc1,0.780175,0.733024
train_15130,CCCCS[C@@H](C)C(=O)N[C@@H]1CCCc2c(O)cccc21,0.237922,0.174428
train_15131,CCN(CC)CCOc1cc(C)c(F)cc1[C@@H](C)N,0.232596,0.208146
train_15132,NCCNC(=O)Nc1ccc(CC(=O)O)cc1,0.404465,0.258608
train_15133,CCO[C@@H](C(=O)Cc1nccn1CC)C(C)C,0.833709,0.414752
train_15134,CC(=O)NCCN(C[C@@H]1C[C@H]1c1ccccc1)[C@@H](C)C(=O)O,0.200157,0.176476
train_15135,CC(C)(C)c1cc(N2CCC(n3ccnc3)CC2)nc(C(C)(C)C)n1,0.665838,0.595503
train_15136,Cc1ccc2nc(-c3ccc(NC(=O)C(=O)NC4CCCC4)cc3)sc2c1,0.366375,0.312869
train_15137,CCN/C(=N\CCOC)NCCSc1ccc(Cl)cc1,0.859727,0.833044
train_15138,O=C(NCc1ccc(-n2cccn2)cc1)c1cnc2nc1NCCCC[C@H](O)C(=O)NCCCCCCN2,0.615842,0.339045
train_15139,CCCCOc1ccc([C@@H]2C[C@H]3CCN(/C(=C\C(=O)O)C(=O)O)C[C@H]3c3ccccc32)cc1,0.725504,1.087528
train_15140,Nc1cc(F)c(Br)cc1NCc1cccc2ccccc12,0.667749,0.630426
train_15141,COc1ccc(C2(C(=O)N3CCC(OCCOc4cccnc4)CC3)CC2)cc1,0.511891,0.4158
train_15142,Cc1nc(CCNCc2csnn2)no1,0.894274,0.860583
train_15143,CCCOCc1cc(OCC(=O)O)c2c3c(C(N)=O)cccc3n(Cc3ccccc3)c2c1,0.594356,0.471354
train_15144,COc1ncccc1-c1c(C(=O)NS(C)(=O)=O)n(Cc2ccccc2F)c2ccc3c(c12)OC(F)(F)O3,1.439348,1.080597
train_15145,CCOc1cccc(C(=O)NCc2ccc(CN3CCOCC3)cc2)c1,1.202891,1.212355
train_15146,CC(C)CC(=O)CC1=CCCCC1,0.821052,0.429272
train_15147,Oc1c(I)cc(I)cc1/C=N/n1c(COc2ccccc2)n[nH]c1=S,0.713706,0.802167
train_15148,N[C@H]1CCCC[C@@H]1C(=O)C1CCCCCC1,0.680168,0.369566
train_15149,O=C1c2ccccc2C(=O)N1Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1,0.882871,0.711859
train_15150,CC(=O)N(CC(=O)NCc1ccccc1)c1cccc(Cl)c1C,0.735063,0.397621
train_15151,C=CCNC(=O)[C@@H]1CCc2[nH]c3ccc(Cl)cc3c2C1,0.372148,0.321235
